1,4,10,2,20,U,1,38.9,,,,,,,,,,,,,,,,,,,,,,,,
233,24,240,4,960,U,1,106541311,,,,,,,,,,,,,,,,,,,,,,,,
234,24,240,4,960,S,1,73351624,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
235,24,240,4,960,S,1,53540577.2,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
236,24,240,4,960,U,1,95619698,,,,,,,,,,,,,,,,,,,,,,,,
237,24,240,4,960,S,1,73659822,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1
238,24,240,4,960,S,1,15788271.2,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0
239,24,240,4,960,U,1,100318801.9,,,,,,,,,,,,,,,,,,,,,,,,
240,24,240,4,960,S,1,11024459.1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
241,4,40,5,200,S,1,68.9,0,1,0,1,,,,,,,,,,,,,,,,,,,,
242,4,40,5,200,S,1,22.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,
243,4,40,5,200,S,1,98,1,0,1,1,,,,,,,,,,,,,,,,,,,,
244,4,40,5,200,S,1,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,
245,4,40,5,200,S,1,35,0,0,1,1,,,,,,,,,,,,,,,,,,,,
246,4,40,5,200,S,1,19.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,
247,4,40,5,200,S,1,24.1,0,0,1,0,,,,,,,,,,,,,,,,,,,,
248,4,40,5,200,S,1,119.9,1,1,1,1,,,,,,,,,,,,,,,,,,,,
249,4,40,5,200,S,1,57.9,0,1,1,0,,,,,,,,,,,,,,,,,,,,
250,4,40,5,200,S,1,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,
251,8,80,5,400,S,1,377.2,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,
252,8,80,5,400,S,1,294,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,,,
253,8,80,5,400,S,1,391.7,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,
254,8,80,5,400,S,1,172.6,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,,
255,8,80,5,400,S,1,152.8,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,
256,8,80,5,400,S,1,371,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,
257,8,80,5,400,S,1,303.7,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,
258,8,80,5,400,S,1,102.3,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,
259,8,80,5,400,S,1,46,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,
260,8,80,5,400,S,1,30.3,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,
261,12,120,5,600,S,1,972,0,0,0,0,0,0,1,1,1,0,0,1,,,,,,,,,,,,
